,NPS_Score,NPS_Category,Timely_delivery,No_of_calls_in_an_Order,Loyalty_Years,C_Marital_Status,Tier_City,Mode_of_Payment,No_of_Items_in_Order,Gender,Order_Mode,Score_on_Food_Quality,Score_on_Order_Logistics,Menu_Presentation_Score,Score_on_Recommendations,Score_on_Delivery_Person_Friendliness,labels
1516,3,0,0,4,10,0,1,0,6,1,0,4,10,4,1,4,2
1517,7,1,0,4,6,1,2,3,7,0,0,6,6,8,8,9,0
1518,6,0,0,4,6,0,0,1,5,1,0,2,10,7,4,6,2
1519,10,2,0,4,6,0,0,2,6,0,2,4,7,2,9,7,0
1520,7,1,0,4,7,0,2,0,6,1,0,6,9,4,1,3,2
1521,8,1,0,4,3,1,0,3,2,0,1,8,8,4,5,3,2
1522,6,0,0,4,2,0,1,1,5,1,0,7,10,5,5,5,2
1523,10,2,0,4,7,0,0,2,9,0,2,7,5,9,8,7,0
1524,5,0,0,4,2,0,0,0,3,1,0,5,3,6,8,1,1
1525,2,0,0,4,10,1,1,3,6,0,0,3,1,6,1,5,1
1526,7,1,0,4,2,0,2,1,7,1,0,6,1,8,6,5,1
1527,7,1,0,4,8,1,0,2,6,0,1,6,3,2,10,3,1
1528,5,0,0,4,1,0,1,0,3,1,0,10,7,8,1,3,2
1529,7,1,0,4,9,1,2,3,6,0,0,6,10,2,9,2,2
1530,1,0,0,4,2,0,0,1,2,1,0,10,9,7,8,1,2
1531,5,0,0,4,3,1,1,2,3,0,0,8,9,4,10,6,2
1532,7,1,0,4,5,0,2,0,2,1,0,6,2,3,1,10,0
1533,10,2,0,4,5,0,0,3,6,0,2,1,1,8,4,9,0
1534,8,1,1,4,9,0,1,1,5,1,2,7,4,10,6,10,0
1535,7,1,0,4,1,1,2,2,4,0,0,4,1,5,8,10,0
1536,7,1,1,4,9,0,0,0,2,1,1,8,6,5,4,9,0
1537,7,1,0,4,3,1,1,3,3,0,2,9,10,8,10,2,2
1538,9,2,1,4,2,0,0,1,7,1,2,9,1,3,6,7,0
1539,4,0,0,4,7,1,0,2,5,0,0,1,4,3,6,2,1
1540,1,0,0,4,6,0,1,0,7,1,0,4,2,2,1,3,1
1541,7,1,0,4,1,1,2,3,3,0,0,4,1,4,4,3,1
1542,10,2,1,4,2,0,0,1,8,1,2,6,8,8,9,7,0
1543,1,0,0,4,10,1,1,2,2,0,0,10,9,8,1,1,2
1544,7,1,0,4,8,0,2,0,6,1,0,6,4,3,2,3,1
1545,6,0,0,4,7,1,0,3,6,0,0,8,7,5,2,3,2
1546,10,2,1,4,8,0,0,1,8,1,2,7,5,4,5,10,0
1547,7,1,0,4,5,1,2,2,3,0,0,7,7,8,7,4,2
1548,2,0,0,4,7,0,0,0,4,1,0,9,1,9,5,2,1
1549,9,2,0,4,7,0,0,3,6,0,2,1,7,3,7,9,0
1550,7,1,0,4,7,0,2,1,2,1,0,7,2,10,5,9,0
1551,1,0,0,4,9,1,0,2,7,0,0,1,4,7,5,5,1
1552,0,0,0,4,6,0,1,0,2,1,0,9,4,3,1,1,1
1553,7,1,0,4,3,1,2,3,1,0,0,6,9,9,5,4,2
1554,4,0,0,4,9,0,0,1,5,1,0,4,10,8,5,3,2
1555,8,1,0,4,8,1,1,2,6,0,2,2,5,8,7,7,0
1556,10,2,1,4,9,0,0,0,7,1,2,10,9,5,1,7,0
1557,8,1,0,4,7,1,0,3,6,0,1,3,4,5,3,5,0
1558,1,0,0,4,4,0,1,1,4,1,0,9,1,1,2,2,1
1559,7,1,0,4,3,1,2,2,4,0,0,6,6,9,6,3,2
1560,9,2,1,4,8,0,0,0,10,1,2,4,6,5,5,8,0
1561,2,0,0,4,7,1,1,3,2,0,0,9,9,6,9,6,2
1562,7,1,0,4,9,0,2,1,4,1,0,5,6,2,8,4,2
1563,7,1,0,4,4,1,0,2,5,0,1,5,3,3,4,10,0
1564,7,1,1,4,7,0,1,0,6,1,2,9,10,6,8,2,2
1565,7,1,0,4,7,1,2,3,4,0,0,5,5,5,9,9,0
1566,4,0,0,4,9,0,0,1,6,1,0,10,5,9,7,1,1
1567,1,0,0,4,8,1,1,2,5,0,0,8,9,2,5,5,2
1568,7,1,0,4,4,0,2,0,4,1,0,7,10,7,6,4,2
1569,8,1,0,4,9,1,0,3,1,0,1,7,9,2,8,6,2
1570,8,1,1,4,6,0,1,1,7,1,2,7,8,1,8,6,0
1571,7,1,0,4,9,1,2,2,1,0,0,4,10,9,8,7,2
1572,1,0,0,4,7,0,0,0,4,1,0,2,3,3,9,2,1
1573,0,0,0,4,8,1,1,3,1,0,0,1,9,10,10,1,2
1574,7,1,1,4,2,0,2,1,6,1,0,8,5,5,1,7,0
1575,4,0,0,4,6,1,0,2,6,0,0,10,1,1,2,2,1
1576,3,0,0,4,9,0,1,0,5,1,0,8,6,4,1,5,2
1577,7,1,0,4,1,1,2,3,3,0,0,8,5,7,2,9,0
1578,1,0,0,4,9,0,0,1,7,1,0,3,4,3,2,4,1
1579,3,0,0,4,9,1,1,2,3,0,0,10,5,9,6,4,1
1580,7,1,0,4,1,0,2,0,7,1,0,8,2,5,10,5,1
1581,10,2,0,4,5,0,0,3,7,0,2,7,8,4,1,9,0
1582,5,0,0,4,2,0,1,1,3,1,0,8,7,4,8,6,2
1583,9,2,0,4,5,0,0,2,7,0,2,8,2,3,6,7,0
1584,8,1,1,4,10,0,0,0,5,1,1,8,3,9,5,7,0
1585,7,1,0,4,10,1,1,3,5,0,2,4,5,5,4,7,0
1586,7,1,0,4,7,0,2,1,2,1,0,4,3,5,1,1,1
1587,4,0,0,4,7,1,0,2,3,0,0,10,10,2,4,2,2
1588,0,0,0,4,10,0,1,0,7,1,0,4,9,1,4,2,2
1589,7,1,0,4,7,1,2,3,7,0,0,5,8,2,5,2,2
1590,5,0,0,4,7,0,0,1,7,1,0,3,5,10,2,4,1
1591,0,0,0,4,5,1,1,2,3,0,0,1,4,1,1,4,1
1592,9,2,1,4,5,0,0,0,6,1,2,8,6,2,1,7,0
1593,2,0,0,4,6,1,0,3,4,0,0,4,2,9,4,4,1
1594,4,0,0,4,1,0,1,1,7,1,0,6,5,7,8,1,1
1595,7,1,0,4,6,1,2,2,4,0,0,7,10,9,9,5,2
1596,0,0,0,4,8,0,0,0,3,1,0,6,3,1,7,5,1
1597,4,0,0,4,1,1,1,3,3,0,0,6,4,6,1,6,1
1598,7,1,0,4,1,0,2,1,2,1,0,6,1,5,3,6,1
1599,10,2,0,4,6,0,0,2,9,0,2,10,4,6,3,7,0
1600,0,0,0,4,5,0,1,0,5,1,0,8,1,1,5,5,1
1601,10,2,0,4,5,0,0,3,5,0,2,7,6,9,5,8,0
1602,8,1,1,4,9,0,0,1,6,1,1,3,10,4,1,5,2
1603,5,0,0,4,8,1,1,2,5,0,0,2,2,7,10,1,1
1604,7,1,0,4,10,0,2,0,7,1,0,5,10,4,1,3,2
1605,5,0,0,4,8,1,0,3,1,0,0,7,7,6,5,4,2
1606,2,0,0,4,7,0,1,1,6,1,0,2,5,6,6,5,1
1607,7,1,0,4,1,1,2,2,6,0,0,4,7,8,4,3,2
1608,5,0,0,4,2,0,0,0,5,1,0,3,2,3,2,6,1
1609,7,1,0,4,5,1,1,3,3,0,2,8,3,5,1,9,0
1610,7,1,1,4,3,0,2,1,6,1,0,7,5,2,1,5,0
1611,10,2,0,4,7,0,0,2,9,0,2,1,6,5,5,9,0
1612,9,2,1,4,2,0,0,0,10,1,2,7,6,2,10,10,0
1613,7,1,0,4,1,1,2,3,5,0,0,8,8,7,4,8,0
1614,5,0,0,4,6,0,0,1,3,1,0,5,1,6,2,4,1
1615,1,0,0,4,3,1,1,2,2,0,0,8,1,6,10,1,1
1616,7,1,0,4,8,0,2,0,1,1,0,8,8,6,10,7,2
1617,3,0,0,4,5,1,0,3,1,0,0,7,7,8,10,3,2
1618,3,0,0,4,5,0,1,1,2,1,0,4,2,5,9,1,1
1619,7,1,0,4,4,1,2,2,7,0,0,5,8,8,6,2,2
1620,2,0,0,4,8,0,0,0,4,1,0,1,6,10,4,4,2
1621,2,0,0,4,4,1,1,3,5,0,0,4,5,9,9,6,1
1622,7,1,0,4,1,0,2,1,5,1,0,8,7,9,9,7,0
1623,9,2,0,4,6,0,0,2,5,0,2,8,8,5,8,10,0
1624,2,0,0,4,4,0,1,0,1,1,0,8,4,6,7,6,1
1625,7,1,0,4,1,1,2,3,6,0,0,5,7,5,9,6,0
1626,10,2,1,4,5,0,0,1,9,1,2,9,2,9,1,7,0
1627,9,2,0,4,7,1,0,2,9,0,2,4,3,4,3,10,0
1628,7,1,0,4,5,0,2,0,4,1,0,4,1,5,10,6,1
1629,9,2,0,4,7,0,0,3,7,0,2,9,4,6,2,10,0
1630,7,1,1,4,8,0,1,1,6,1,2,3,2,2,1,2,1
1631,7,1,0,4,9,1,2,2,1,0,0,7,3,5,3,8,0
1632,9,2,1,4,2,0,0,0,9,1,2,7,4,4,10,8,0
1633,6,0,0,4,9,1,1,3,1,0,0,3,9,8,9,6,2
1634,7,1,0,4,9,0,2,1,5,1,0,6,10,2,8,1,2
1635,7,1,0,4,7,1,0,2,5,0,1,8,7,1,9,7,0
1636,2,0,0,4,2,0,1,0,1,1,0,2,8,10,9,3,2
1637,7,1,1,4,5,1,2,3,4,0,0,5,4,10,4,10,0
1638,6,0,0,4,6,0,0,1,6,1,0,6,8,3,2,5,2
1639,1,0,0,4,6,1,1,2,3,0,0,8,8,9,8,3,2
1640,7,1,0,4,6,0,2,0,2,1,0,5,10,2,10,5,2
1641,2,0,0,4,3,1,0,3,4,0,0,3,7,6,3,5,2
1642,4,0,0,4,6,0,1,1,6,1,0,9,9,3,2,5,2
1643,10,2,0,4,7,0,0,2,5,0,2,8,9,7,10,10,0
1644,0,0,0,4,10,0,0,0,2,1,0,8,8,5,6,5,2
1645,3,0,0,4,7,1,1,3,4,0,0,7,1,2,2,1,1
1646,8,1,1,4,1,0,2,1,5,1,0,6,3,1,4,7,0
1647,4,0,0,4,9,1,0,2,1,0,0,8,9,4,3,6,2
1648,3,0,0,4,7,0,1,0,7,1,0,10,10,3,8,4,2
1649,7,1,0,4,4,1,2,3,2,0,0,5,8,3,9,10,0
1650,8,1,1,4,5,0,0,1,7,1,1,9,3,9,5,3,1
1651,6,0,0,4,9,1,1,2,2,0,0,8,5,9,5,2,1
1652,7,1,0,4,5,0,2,0,3,1,0,7,9,3,5,6,2
1653,10,2,0,4,7,0,0,3,5,0,2,10,6,6,1,10,0
1654,4,0,0,4,9,0,1,1,1,1,0,2,6,9,8,4,2
1655,10,2,0,4,5,1,0,2,5,0,2,1,8,3,2,8,0
1656,5,0,0,4,2,0,0,0,5,1,0,6,5,8,3,6,1
1657,2,0,0,4,2,1,1,3,3,0,0,3,2,9,3,6,1
1658,9,2,1,4,8,0,0,1,5,1,2,10,5,8,3,8,0
1659,5,0,0,4,1,1,0,2,3,0,0,4,6,2,2,1,2
1660,10,2,1,4,7,0,0,0,5,1,0,6,3,2,4,7,0
1661,7,1,0,4,5,1,2,3,3,0,0,8,9,2,10,2,2
1662,7,1,1,4,10,0,0,1,5,1,1,1,1,4,1,10,0
1663,9,2,0,4,7,0,0,2,5,0,2,6,5,10,7,9,0
1664,7,1,0,4,10,0,2,0,3,1,0,5,1,8,3,9,0
1665,2,0,0,4,4,1,0,3,1,0,0,2,9,1,4,3,2
1666,5,0,0,4,5,0,1,1,2,1,0,9,4,10,8,3,1
1667,7,1,0,4,2,1,2,2,6,0,0,6,8,4,9,1,2
1668,9,2,1,4,6,0,0,0,6,1,2,3,3,1,4,10,0
1669,2,0,0,4,3,1,1,3,4,0,0,4,9,5,1,2,2
1670,7,1,0,4,9,0,2,1,4,1,0,5,9,1,9,3,2
1671,0,0,0,4,6,1,0,2,6,0,0,9,1,3,5,4,1
1672,1,0,0,4,7,0,1,0,6,1,0,8,3,10,6,5,1
1673,7,1,0,4,7,1,2,3,2,0,0,7,8,10,8,2,2
1674,10,2,1,4,7,0,0,1,10,1,2,10,1,8,1,10,0
1675,0,0,0,4,3,1,1,2,6,0,0,8,8,2,5,3,2
1676,7,1,1,4,1,0,2,0,2,1,0,6,9,5,2,7,2
1677,0,0,0,4,6,1,0,3,6,0,0,4,1,7,9,3,1
1678,7,1,1,4,8,0,1,1,3,1,2,7,1,4,10,2,1
1679,7,1,0,4,6,1,2,2,3,0,0,5,8,7,6,2,2
1680,3,0,0,4,10,0,0,0,2,1,0,10,6,5,3,6,2
1681,5,0,0,4,2,1,1,3,7,0,0,5,6,10,3,2,2
1682,10,2,1,4,8,0,0,1,5,1,2,10,3,10,5,7,0
1683,9,2,1,4,7,0,0,2,8,0,0,3,7,1,1,8,0
1684,6,0,0,4,6,0,1,0,2,1,0,6,1,7,8,2,1
1685,7,1,1,4,9,1,2,3,7,0,0,7,8,6,8,4,2
1686,1,0,0,4,6,0,0,1,5,1,0,10,6,2,10,5,1
1687,3,0,0,4,6,1,1,2,1,0,0,3,2,3,5,5,1
1688,7,1,0,4,2,0,2,0,7,1,0,5,1,10,10,3,1
1689,10,2,0,4,6,0,0,3,10,0,2,7,2,1,1,9,0
1690,8,1,1,4,6,0,1,1,2,1,2,5,10,9,4,2,2
1691,7,1,0,4,10,1,2,2,3,0,0,7,10,1,4,2,2
1692,7,1,1,4,1,0,0,0,1,1,1,2,8,7,2,2,2
1693,7,1,0,4,8,1,1,3,5,0,2,9,5,7,1,1,1
1694,7,1,0,4,10,0,2,1,1,1,0,6,1,6,9,1,1
1695,1,0,0,4,6,1,0,2,2,0,0,10,2,5,9,3,1
1696,6,0,0,4,2,0,1,0,3,1,0,9,10,6,3,2,2
1697,8,1,1,4,5,1,2,3,1,0,0,5,7,3,6,8,0
1698,0,0,0,4,2,0,0,1,1,1,0,10,3,8,2,2,1
1699,1,0,0,4,3,1,1,2,7,0,0,2,3,10,5,5,1
1700,7,1,0,4,3,0,2,0,2,1,0,4,2,10,8,8,1
1701,3,0,0,4,7,1,0,3,7,0,0,7,7,5,7,4,2
1702,2,0,0,4,10,0,1,1,5,1,0,1,10,6,2,6,2
1703,7,1,1,4,4,1,2,2,7,0,0,7,10,6,10,6,2
1704,5,0,0,4,3,0,0,0,3,1,0,6,2,7,8,5,1
1705,2,0,0,4,5,1,1,3,6,0,0,9,10,7,6,3,2
